ID,Patrocinador,Corte,Especialidad,Area_terapeutica,condicion,Molecula,Mecanismo_accion,Fase,Fase_Stage,,,,,
C81,MSD,Q2 2022,Medicina interna,Infecciosas,HIV-1 Infection,MK-8591B,"""-HIV-1 agent, acting as a nucleoside reverse transcriptase inhibitor, with EC50s of 0.068 nM, 3.1 nM and 0.15 nM for HIV-1 (WT), HIV-1 (M184V), HIV-1 (MDR), respectively.
 Fuente:
 https://www.medchemexpress.com/MK-8591.html?utm_source=google&utm_medium=CPC&utm_campaign=Spain&utm_term=HY-104012&utm_content=MK%208591&gclid=Cj0KCQiA-JacBhC0ARIsAIxybyN24ek20TCL7ClwCZ3GTaDm2HQ7bWvJJSfniz43yZ0eCAdhBkMV2-saAgM5EALw_wcB""",Phasetwo,"PhasetwoActive, not recruiting","Dose Ranging, Switch Study of Islatravir (ISL) and MK-8507 Once-Weekly in Virologically-Suppressed Adults With Human Immunodeficiency Virus Type 1 (HIV-1) [MK-8591-013]",NCT04564547,"Active, not recruiting","Ages Eligible for Study:18 Years and older 
 -Is HIV-1 positive with plasma HIV-1 RNA <50 copies/mL at screening
 -Has been virologically suppressed on BIC/FTC/TAF for ?6 months
 -Has a screening CD4+ T-cell count >200 cells/mm^3 (completed by the central laboratory)
 -Is male or female, at least 18 years of age, at the time of signing the informed consent
 female participant is eligible to participate if she is not pregnant or breastfeeding, and at least one of the following conditions applies:
 -Is not a woman of childbearing potential (WOCBP)
 -Is a WOCBP and using a contraceptive method that is highly effective (with a failure rate of <1% per year), or be abstinent from heterosexual intercourse as their preferred and usual lifestyle (abstinent on a long term and persistent basis)","-Has HIV-2 infection
 -Has hypersensitivity or other contraindication to any of the components of the study interventions as determined by the investigator
 -Has active hepatitis C virus (HCV) coinfection (defined as detectable HCV RNA) or hepatitis B virus (HBV) coinfection (defined as hepatitis B surface antigen [HBsAg]-positive or HBV deoxyribonucleic acid [DNA] positive)
 -Has a current (active) diagnosis of acute hepatitis due to any cause
 -Has a history of malignancy ?5 years prior to signing informed consent except for adequately treated basal cell or squamous cell skin cancer, in situ cervical cancer, or cutaneous Kaposi's sarcoma
 -Has a history or current evidence of any condition (including active tuberculosis infection), therapy, laboratory abnormality or other circumstance (including drug or alcohol use or dependence) that might, in the opinion of the investigator, confound the results of the study or interfere with the participant's participation for the full duration of the study
 -Is taking or is anticipated to require systemic immunosuppressive therapy, immune modulators, or any prohibited therapies
 -Is currently participating in or has participated in a clinical study with an investigational compound or device from 45 days prior to Day 1 through the study treatment period
 -Has a documented or known virological resistance to MK-8507 or nucleoside/nucleotide reverse transcriptase inhibitors (NNRTI)
 -Is female and expecting to conceive or donate eggs at any time during the study"
C82,MSD,Q2 2022,Infectología,Infecciosas,HIV-1 Infection,MK-8591D,"-HIV-1 agent, acting as a nucleoside reverse transcriptase inhibitor, with EC50s of 0.068 nM, 3.1 nM and 0.15 nM for HIV-1 (WT), HIV-1 (M184V), HIV-1 (MDR), respectively.
 https://www.medchemexpress.com/MK-8591.html?utm_source=google&utm_medium=CPC&utm_campaign=Spain&utm_term=HY-104012&utm_content=MK%208591&gclid=Cj0KCQiA-JacBhC0ARIsAIxybyN24ek20TCL7ClwCZ3GTaDm2HQ7bWvJJSfniz43yZ0eCAdhBkMV2-saAgM5EALw_wcB",Phasetwo,"PhasetwoActive, not recruiting",Study Evaluating the Safety and Efficacy of Islatravir in Combination With Lenacapavir in Virologically Suppressed People With HIV,NCT05052996,"Active, not recruiting","Ages Eligible for Study: 18 Years and older 
 -Received bictegravir/emtricitabine/tenofovir alafenamide (B/F/TAF) for ? 24 weeks at screening
 -Documented plasma human immunodeficiency virus type 1 (HIV-1) ribonucleic acid (RNA) < 50 copies/mL (or undetectable HIV-1 RNA level according to the local assay being used if the limit of detection is ? 50 copies/mL) for ? 24 weeks before and at screening
 -Plasma HIV-1 RNA < 50 copies/mL at screening","-History of prior virologic failure while receiving treatment for HIV-1
 -Prior use of, or exposure to, islatravir (ISL) or lenacapavir (LEN)
 -Active, serious infections requiring parenteral therapy < 30 days before randomization
 -Active hepatitis B virus (HBV) coinfection, defined as hepatitis B core antibody (HBcAb) positive, hepatitis B surface antigen (HBsAg) positive, or HBV deoxyribonucleic acid (DNA) positive as determined by the central laboratory
 -Active hepatitis C virus (HCV) coinfection, defined as detectable HCV RNA.
 Note: Individuals with prior/inactive HCV infection (defined as undetectable HCV RNA) may be enrolled.
 -Any of the following laboratory values at screening
 Creatinine clearance (CLcr) ? 30 mL/min according to the Cockcroft-Gault formula
 Clusters of differentiation 4 (CD4) T cells < 200 cells/mm^3
 -Individuals of childbearing potential (as defined in protocol) who have a positive serum pregnancy test at screening or positive urine and serum pregnancy tests at Day 1 prior to study drug administration
 -Individuals who plan to continue breastfeeding during the study
 Note: Other protocol defined Inclusion/Exclusion criteria may apply."
C82,MSD,Q2 2022,Medicina interna,Infecciosas,HIV-1 Infection,MK-8591D,"-HIV-1 agent, acting as a nucleoside reverse transcriptase inhibitor, with EC50s of 0.068 nM, 3.1 nM and 0.15 nM for HIV-1 (WT), HIV-1 (M184V), HIV-1 (MDR), respectively.
 https://www.medchemexpress.com/MK-8591.html?utm_source=google&utm_medium=CPC&utm_campaign=Spain&utm_term=HY-104012&utm_content=MK%208591&gclid=Cj0KCQiA-JacBhC0ARIsAIxybyN24ek20TCL7ClwCZ3GTaDm2HQ7bWvJJSfniz43yZ0eCAdhBkMV2-saAgM5EALw_wcB",Phasetwo,"PhasetwoActive, not recruiting",Study Evaluating the Safety and Efficacy of Islatravir in Combination With Lenacapavir in Virologically Suppressed People With HIV,NCT05052996,"Active, not recruiting","Ages Eligible for Study: 18 Years and older 
 -Received bictegravir/emtricitabine/tenofovir alafenamide (B/F/TAF) for ? 24 weeks at screening
 -Documented plasma human immunodeficiency virus type 1 (HIV-1) ribonucleic acid (RNA) < 50 copies/mL (or undetectable HIV-1 RNA level according to the local assay being used if the limit of detection is ? 50 copies/mL) for ? 24 weeks before and at screening
 -Plasma HIV-1 RNA < 50 copies/mL at screening","-History of prior virologic failure while receiving treatment for HIV-1
 -Prior use of, or exposure to, islatravir (ISL) or lenacapavir (LEN)
 -Active, serious infections requiring parenteral therapy < 30 days before randomization
 -Active hepatitis B virus (HBV) coinfection, defined as hepatitis B core antibody (HBcAb) positive, hepatitis B surface antigen (HBsAg) positive, or HBV deoxyribonucleic acid (DNA) positive as determined by the central laboratory
 -Active hepatitis C virus (HCV) coinfection, defined as detectable HCV RNA.
 Note: Individuals with prior/inactive HCV infection (defined as undetectable HCV RNA) may be enrolled.
 -Any of the following laboratory values at screening
 Creatinine clearance (CLcr) ? 30 mL/min according to the Cockcroft-Gault formula
 Clusters of differentiation 4 (CD4) T cells < 200 cells/mm^3
 -Individuals of childbearing potential (as defined in protocol) who have a positive serum pregnancy test at screening or positive urine and serum pregnancy tests at Day 1 prior to study drug administration
 -Individuals who plan to continue breastfeeding during the study
 Note: Other protocol defined Inclusion/Exclusion criteria may apply."
C83,Novartis,Q3 2022,Infectología,Infecciosas,Cryptosporidiosis,EDI048,CpPI(4)K inhibitor,Phaseone,Phaseone,,,,,
C83,Novartis,Q3 2022,Medicina interna,Infecciosas,Cryptosporidiosis,EDI048,CpPI(4)K inhibitor,Phaseone,Phaseone,,,,,
C84,Novartis,Q3 2022,Infectología,tropicales,Dengue,EYU688,NS4B inhibitor,Phaseone,Phaseone,,,,,
C84,Novartis,Q3 2022,Medicina interna,tropicales,Dengue,EYU688,NS4B inhibitor,Phaseone,Phaseone,,,,,
C84,Novartis,Q3 2022,Infectología,Infecciosas,Dengue,EYU688,NS4B inhibitor,Phaseone,Phaseone,,,,,
C84,Novartis,Q3 2022,Medicina interna,Infecciosas,Dengue,EYU688,NS4B inhibitor,Phaseone,Phaseone,,,,,
C85,Novartis,Q3 2022,Infectología,tropicales,Malaria prophylaxis,"KAF156
 ganaplacide",-,Phaseone,Phaseone,,,,,
C85,Novartis,Q3 2022,Medicina interna,tropicales,Malaria prophylaxis,"KAF156
 ganaplacide",-,Phaseone,Phaseone,,,,,
C85,Novartis,Q3 2022,Infectología,Infecciosas,Malaria prophylaxis,"KAF156
 ganaplacide",-,Phaseone,Phaseone,,,,,
C85,Novartis,Q3 2022,Medicina interna,Infecciosas,Malaria prophylaxis,"KAF156
 ganaplacide",-,Phaseone,Phaseone,,,,,
C86,Novartis,Q3 2022,Infectología,tropicales,"Malaria, uncomplicated",INE963,-,Phaseone,Phaseone,,,,,
C86,Novartis,Q3 2022,Medicina interna,tropicales,"Malaria, uncomplicated",INE963,-,Phaseone,Phaseone,,,,,
C86,Novartis,Q3 2022,Infectología,Infecciosas,"Malaria, uncomplicated",INE963,-,Phaseone,Phaseone,,,,,
C86,Novartis,Q3 2022,Medicina interna,Infecciosas,"Malaria, uncomplicated",INE963,-,Phaseone,Phaseone,,,,,
C87,MSD,Q2 2022,Infectología,Infecciosas,"cSSTI and Sepsis for pediatric
 use","MK-3009
 CUBICIN®","unión (en presencia de iones de calcio) a las membranas
 bacterianas de las células tanto en fase de crecimiento como estacionaria, causando una
 despolarización y conduciendo a una rápida inhibición de la síntesis de proteínas, de ADN y de ARN","Approvals
 Phasetwo","Approvals
 PhasetwoCompleted","Safety, Efficacy, and Pharmacokinetics (PK) of Daptomycin (MK-3009) in Japanese Pediatric Subjects With Complicated Skin and Soft Tissue Infections (cSSTI) and Bacteremia (MK-3009-029)",NCT03643952,Completed,"Ages Eligible for Study:1 Year to 17 Years 
 -Requires treatment for cSSTI or bacteremia.
 -Is male or female Japanese aged ? 1 to ? 17 years on the day of signing informed consent.
 -As a male participant, has agreed to use contraception during the treatment period and for at least 14 days after the last dose of study treatment and refrain from donating sperm during this period.
 -As a female participant, has agreed to participate if she is not pregnant, not breastfeeding, and at least one of the following conditions applies: not a woman of childbearing potential (WOCBP) or a WOCBP who agrees to follow the contraceptive guidance during the treatment period and for at least 14 days after the last dose of study treatment.
 -Has agreed to allow any bacterial isolates obtained from protocol-required specimens related to the current infection to be provided the Central Microbiology Reference Laboratory for study-related microbiological testing, long-term storage, and other future testing.
 cSSTI Participants
 -Has cSSTI known or suspected to be caused by gram-positive cocci that requires intravenous antibiotic treatment and diagnosed with either Gram stain or culture.
 -Has at least 3 of the following clinical signs and symptoms associated with the cSSTI: pain, tenderness to palpation, temperature >37.0°C axillary or >37.5°C oral or >38.0° C rectal, forehead, or aural, white blood count (WBC) >12,000/mm^3 or ?10% bands, swelling and/or induration, erythema (>1 cm beyond edge of wound or abscess), pus formation, CRP > upper limited of normal.
 Bacteremia Participants
 -Have proven bacteremia with pathogen identification of gram-positive cocci at least one blood culture bottle by conventional culture methods or by a rapid diagnostic test in screening period.
 -Have probable bacteremia with a blood culture result demonstrating gram-positive cocci by Gram stain in screening period.","-Has received previous systemic antimicrobial therapy that is effective against gram-positive cocci and exceeding 72 hours duration administered at any time during the 96 hours prior to the first dose of study drug.
 -Has a known infection caused solely by gram-negative pathogen(s), fungus(i) or virus(es).
 -Has pneumonia (septic emboli in the lung is not an exclusion if clear evidence of source of infection is other than lungs), empyema, meningitis, endocarditis, or osteoarticular infection.
 -Has a history of or current rhabdomyolysis.
 -Is anticipated to require non-study systemic antibiotics that may be potentially effective against gram-positive pathogen(s).
 -Has shock or hypotension unresponsive to fluids or vasopressors for ? 4 hours.
 -Has significant allergy/hypersensitivity or intolerance to daptomycin.
 -Has renal insufficiency.
 -Has a history of clinically significant (as assessed by the Investigator) muscular disease, nervous system or seizure disorder, including unexplained muscular weakness, history of peripheral neuropathy, Guillain-Barre or spinal cord injury; previous uncomplicated febrile seizure allowed.
 -Has a history or current evidence of any condition, therapy, lab abnormality or other circumstance that might expose the participant to risk by participating in the trial, confound the results of the trial, or interfere with the participant's participation for the full duration of the trial.
 -Is a female who is pregnant or is expecting to conceive (or is a male partner of a female who is expecting to conceive), is breastfeeding, or plans to breastfeed prior to completion of the study.
 -Is currently participating in, or has participated in, any other clinical study involving the administration of investigational or experimental medication (not licensed by regulatory agencies) at the time of the presentation or during the previous 30 days prior to screening or is anticipated to participate in such a clinical study during the course of this trial.
 -Has previously participated in this study at any time.
 -Is or has an immediate family member (e.g., spouse, parent/legal guardian, sibling or child) who is investigational site or sponsor staff directly involved with this study."
